;Date;Return
572;1952-04-21;0.0080526392324835
573;1952-04-22;-0.0046541652733722
574;1952-04-23;-0.004249900149329
575;1952-04-24;-0.0021317424401914
576;1952-04-25;0.0046838917933089
577;1952-04-28;0.0004246336865674
578;1952-04-29;-0.0025509793287592
579;1952-04-30;-0.0072634371885298
580;1952-05-01;-0.0064530230380066
581;1952-05-02;0.0166919778942782
582;1952-05-05;0.0042355422116773
583;1952-05-06;0.0004225649756519
584;1952-05-07;0.0058971949737181
585;1952-05-08;0.0020978400813067
586;1952-05-09;-0.0008386163837683
587;1952-05-12;-0.0037823117164985
588;1952-05-13;0.0012624028341292
589;1952-05-14;-0.0042141232989747
590;1952-05-15;-0.0033840979842403
591;1952-05-16;-0.0016963956930014
592;1952-05-19;0.0021200771137919
593;1952-05-20;0.0054909957291666
594;1952-05-21;0.0016835441332578
595;1952-05-22;0.0054518481554537
596;1952-05-23;-0.0008368619910341
597;1952-05-26;0.0020908224217213
598;1952-05-27;-0.0025094952525668
599;1952-05-28;-0.0016764044512047
600;1952-05-29;0.0008386163837683
601;1952-06-02;-0.002517919920296
602;1952-06-03;-0.0008406053458416
603;1952-06-04;0.0071234322957973
604;1952-06-05;0.0062434748860322
605;1952-06-06;0.0066170630192949
606;1952-06-09;0.0045240051552677
607;1952-06-10;-0.0057613738427377
608;1952-06-11;0.0032962123642614
609;1952-06-12;0.0
610;1952-06-13;0.0024651614784763
611;1952-06-16;-0.0028765994769335
612;1952-06-17;0.0012338476011928
613;1952-06-18;0.0041017284742177
614;1952-06-19;0.0032693122703721
615;1952-06-20;0.0032586586880798
616;1952-06-23;-0.0012207936657726
617;1952-06-24;0.0016273803759885
618;1952-06-25;0.0024360547978812
619;1952-06-26;0.0036429912785012
620;1952-06-27;0.0032271105053758
621;1952-06-30;0.0052219039170484
622;1952-07-01;0.0063898779717903
623;1952-07-02;-0.0023914718452222
624;1952-07-03;-0.0003991219529786
625;1952-07-07;-0.0031987233670896
626;1952-07-08;-0.0004005608064998
627;1952-07-09;-0.0040143771292982
628;1952-07-10;-0.0020133689104446
629;1952-07-11;0.0068287473000507
630;1952-07-14;0.0019996406983078
631;1952-07-15;0.0051802864365004
632;1952-07-16;0.0
633;1952-07-17;-0.0043816442215267
634;1952-07-18;-0.0080160350680755
635;1952-07-21;0.0040161097350495
636;1952-07-22;0.0020019625905134
637;1952-07-23;0.0043903881260631
638;1952-07-24;0.0051638246787484
639;1952-07-25;-0.0031746058407722
640;1952-07-28;0.0015886023676765
641;1952-07-29;0.0023780827224286
642;1952-07-30;0.0043452961054781
643;1952-07-31;0.0011817609966673
644;1952-08-01;0.0019666082647713
645;1952-08-04;-0.0007862028552336
646;1952-08-05;0.0011789744179338
647;1952-08-06;-0.0007857760718654
648;1952-08-07;0.0031396806964925
649;1952-08-08;0.0011748190341802
650;1952-08-11;-0.0011748190341802
651;1952-08-12;-0.0082629234296325
652;1952-08-13;-0.0011859262113387
653;1952-08-14;0.0
654;1952-08-15;-0.0031695746357014
655;1952-08-18;-0.010371053851796
656;1952-08-19;-0.0020069041453982
657;1952-08-20;0.0024077860749649
658;1952-08-21;0.0012016424197445
659;1952-08-22;0.0004002401494291
660;1952-08-25;-0.0048134468224612
661;1952-08-26;-0.0016096985043243
662;1952-08-27;0.0044203808280451
663;1952-08-28;0.0012020838955031
664;1952-08-29;0.0024000811521158
665;1952-09-02;0.0047827511500084
666;1952-09-03;0.0039682591756209
667;1952-09-04;-0.0003961180483567
668;1952-09-05;-0.0011893361399835
669;1952-09-08;-0.0039744885387649
670;1952-09-09;-0.0100060866864382
671;1952-09-10;-0.0068617824485106
672;1952-09-11;0.0012142482770998
673;1952-09-12;-0.0004046126053425
674;1952-09-15;-0.0105777227103965
675;1952-09-16;0.00326664221613
676;1952-09-17;0.0020362051010831
677;1952-09-18;-0.0028519065978676
678;1952-09-19;0.0024449889930666
679;1952-09-22;0.0008136696950131
680;1952-09-23;0.0044634278916593
681;1952-09-24;0.0036371022661843
682;1952-09-25;0.0008063710114361
683;1952-09-26;-0.0032296758640559
684;1952-09-29;-0.0020238824961378
685;1952-09-30;-0.0056887190046262
686;1952-10-01;-0.0024480223884353
687;1952-10-02;0.001632653423885
688;1952-10-03;-0.000815993517329
689;1952-10-06;-0.0024519423307576
690;1952-10-07;-0.0016380429207676
691;1952-10-08;0.0073499718387326
692;1952-10-09;-0.0004069176048009
693;1952-10-10;-0.0008143730257565
694;1952-10-14;-0.0028553558632058
695;1952-10-15;-0.0173057886603534
696;1952-10-16;-0.0062538875135387
697;1952-10-17;0.0120558930147205
698;1952-10-20;-0.0028968362902026
699;1952-10-21;-0.0024895863997707
700;1952-10-22;-0.0112807131343593
701;1952-10-23;0.0029369435837067
702;1952-10-24;0.006680609118697
703;1952-10-27;0.0024937252637546
704;1952-10-28;0.0016590215679714
705;1952-10-29;0.0008285419038305
706;1952-10-30;0.0
707;1952-10-31;0.0152047309694288
708;1952-11-03;0.0032573318703064
709;1952-11-05;0.0028414876029483
710;1952-11-06;0.0040453129600028
711;1952-11-07;0.0004036730548522
712;1952-11-10;-0.0004036730548522
713;1952-11-12;-0.0048563430125692
714;1952-11-13;0.0024310790423731
715;1952-11-14;0.0016175094836272
716;1952-11-17;0.0020181238336554
717;1952-11-18;0.0144118189838851
718;1952-11-19;0.006734032181344
719;1952-11-20;-0.001975855177966
720;1952-11-21;-0.0003956874355153
721;1952-11-24;0.0059183443612056
